Ano,Presunto_Responsable,Latitud,Longitud,Total_de_Victimas_del_Caso
2005,DESCONOCIDO,3.136753606,-76.209645692,1
1989,GUERRILLA,3.1661320012,-76.203524029,1
2002,GUERRILLA,3.062875557,-76.321279771,1
2007,GUERRILLA,3.062875557,-76.321279771,1
2007,GUERRILLA,3.062875557,-76.321279771,1
2008,GUERRILLA,3.062875557,-76.321279771,1
2010,GUERRILLA,3.062875557,-76.321279771,1
2010,GUERRILLA,3.062875557,-76.321279771,1
2012,GUERRILLA,3.062875557,-76.321279771,2
2005,DESCONOCIDO,3.062875557,-76.321279771,1
2005,DESCONOCIDO,3.062875557,-76.321279771,1
2005,DESCONOCIDO,3.062875557,-76.321279771,1
2005,DESCONOCIDO,3.062875557,-76.321279771,1
2005,DESCONOCIDO,3.062875557,-76.321279771,1
2012,GUERRILLA,2.803845691,-76.427193766,4
2005,GUERRILLA,2.803845691,-76.427193766,1
2006,GUERRILLA,2.803845691,-76.427193766,1
2009,GUERRILLA,2.803845691,-76.427193766,1
2009,GUERRILLA,2.803845691,-76.427193766,1
2010,GUERRILLA,2.803845691,-76.427193766,1
2011,GUERRILLA,2.803845691,-76.427193766,1
2012,GUERRILLA,2.803845691,-76.427193766,1
2012,GUERRILLA,2.803845691,-76.427193766,3
2010,GUERRILLA,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2005,DESCONOCIDO,2.803845691,-76.427193766,1
2002,GUERRILLA,2.643209848,-76.701389144,1
2006,GUERRILLA,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2014,GRUPO ARMADO NO IDENTIFICADO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2005,DESCONOCIDO,2.643209848,-76.701389144,1
2006,GUERRILLA,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2005,DESCONOCIDO,2.988923885,-76.621589509,1
2001,GUERRILLA,1.853951938,-76.963374538,1
2003,GRUPO PARAMILITAR,1.853951938,-76.963374538,1
2003,GUERRILLA,1.853951938,-76.963374538,1
2007,GUERRILLA,1.853951938,-76.963374538,1
2008,GUERRILLA,1.853951938,-76.963374538,1
2008,GUERRILLA,1.853951938,-76.963374538,1
2005,DESCONOCIDO,1.853951938,-76.963374538,1
2005,DESCONOCIDO,1.853951938,-76.963374538,1
2005,DESCONOCIDO,1.853951938,-76.963374538,1
2005,DESCONOCIDO,1.853951938,-76.963374538,1
2005,DESCONOCIDO,1.853951938,-76.963374538,1
2002,GUERRILLA,2.084732945,-77.208813302,1
2002,GUERRILLA,2.084732945,-77.208813302,1
2013,GUERRILLA,2.084732945,-77.208813302,1
2005,DESCONOCIDO,2.084732945,-77.208813302,1
2005,DESCONOCIDO,2.084732945,-77.208813302,1
2005,DESCONOCIDO,2.084732945,-77.208813302,1
2005,DESCONOCIDO,2.084732945,-77.208813302,1
2005,DESCONOCIDO,2.084732945,-77.208813302,1
2005,DESCONOCIDO,2.084732945,-77.208813302,1
2009,GUERRILLA,2.329337283,-77.26314906,1
2005,GRUPO ARMADO NO IDENTIFICADO,2.329337283,-77.26314906,1
2005,GRUPO ARMADO NO IDENTIFICADO,2.329337283,-77.26314906,1
2007,DESCONOCIDO,2.329337283,-77.26314906,1
2001,GUERRILLA,2.329337283,-77.26314906,1
2002,GUERRILLA,2.329337283,-77.26314906,1
2003,GUERRILLA,2.329337283,-77.26314906,1
2005,GUERRILLA,2.329337283,-77.26314906,1
2005,GUERRILLA,2.329337283,-77.26314906,1
2006,GUERRILLA,2.329337283,-77.26314906,1
2006,GUERRILLA,2.329337283,-77.26314906,1
2006,GUERRILLA,2.329337283,-77.26314906,1
2006,GUERRILLA,2.329337283,-77.26314906,1
2007,GUERRILLA,2.329337283,-77.26314906,1
2007,GUERRILLA,2.329337283,-77.26314906,1
2007,GUERRILLA,2.329337283,-77.26314906,1
2007,GUERRILLA,2.329337283,-77.26314906,1
2007,GUERRILLA,2.329337283,-77.26314906,1
2007,GUERRILLA,2.329337283,-77.26314906,1
2008,GUERRILLA,2.329337283,-77.26314906,1
2008,GRUPO POSDESMOVILIZACIÓN,2.329337283,-77.26314906,1
2009,GRUPO POSDESMOVILIZACIÓN,2.329337283,-77.26314906,1
2009,GUERRILLA,2.329337283,-77.26314906,1
2010,GUERRILLA,2.329337283,-77.26314906,2
2010,GUERRILLA,2.329337283,-77.26314906,2
2013,GUERRILLA,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2003,GUERRILLA,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2011,GUERRILLA,2.329337283,-77.26314906,1
2010,GUERRILLA,2.329337283,-77.26314906,1
2012,GUERRILLA,2.329337283,-77.26314906,1
2009,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2011,GUERRILLA,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2010,GUERRILLA,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2005,DESCONOCIDO,2.329337283,-77.26314906,1
2008,GUERRILLA,1.912440521,-76.834945194,1
2008,GUERRILLA,1.912440521,-76.834945194,1
2012,GUERRILLA,1.912440521,-76.834945194,1
2005,GRUPO ARMADO NO IDENTIFICADO,2.471704362,-76.591944191,1
2005,GUERRILLA,2.471704362,-76.591944191,1
2002,GUERRILLA,2.471704362,-76.591944191,1
2003,GUERRILLA,2.471704362,-76.591944191,1
2009,GUERRILLA,2.471704362,-76.591944191,1
2005,DESCONOCIDO,2.471704362,-76.591944191,1
2013,GUERRILLA,2.471704362,-76.591944191,1
2005,DESCONOCIDO,2.471704362,-76.591944191,1
2005,DESCONOCIDO,2.471704362,-76.591944191,1
2005,DESCONOCIDO,2.471704362,-76.591944191,1
2005,DESCONOCIDO,2.471704362,-76.591944191,1
2013,GUERRILLA,2.471704362,-76.591944191,1
2005,DESCONOCIDO,2.471704362,-76.591944191,1
2005,GUERRILLA,4.0,-72.0,1
2013,GUERRILLA,4.0,-72.0,1
2000,GUERRILLA,1.07534915,-75.737790038,1
2002,GUERRILLA,1.07534915,-75.737790038,1
2004,GUERRILLA,1.07534915,-75.737790038,1
2004,GRUPO ARMADO NO IDENTIFICADO,1.07534915,-75.737790038,1
2006,GUERRILLA,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2005,DESCONOCIDO,1.07534915,-75.737790038,1
2002,GUERRILLA,0.943939454,-75.646685441,1
2003,GUERRILLA,0.943939454,-75.646685441,1
2004,GUERRILLA,0.943939454,-75.646685441,1
2005,GUERRILLA,0.943939454,-75.646685441,1
2006,GUERRILLA,0.943939454,-75.646685441,1
2007,GUERRILLA,0.943939454,-75.646685441,1
2010,GUERRILLA,0.943939454,-75.646685441,1
2010,GUERRILLA,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
1998,GUERRILLA,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2005,DESCONOCIDO,0.943939454,-75.646685441,1
2013,GUERRILLA,0.943939454,-75.646685441,1
2007,DESCONOCIDO,0.096131862,-72.320364019,1
2005,GRUPO ARMADO NO IDENTIFICADO,0.096131862,-72.320364019,1
2004,GUERRILLA,0.096131862,-72.320364019,1
2004,GUERRILLA,0.096131862,-72.320364019,1
2006,GUERRILLA,0.096131862,-72.320364019,1
2007,GUERRILLA,0.096131862,-72.320364019,1
2007,GUERRILLA,0.096131862,-72.320364019,1
2008,GUERRILLA,0.096131862,-72.320364019,1
2008,GUERRILLA,0.096131862,-72.320364019,1
2009,GUERRILLA,0.096131862,-72.320364019,1
2009,GUERRILLA,0.096131862,-72.320364019,1
2009,GUERRILLA,0.096131862,-72.320364019,1
2011,GUERRILLA,0.096131862,-72.320364019,1
2011,GUERRILLA,0.096131862,-72.320364019,1
2012,GUERRILLA,0.096131862,-72.320364019,1
2013,GRUPO ARMADO NO IDENTIFICADO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2013,GUERRILLA,0.096131862,-72.320364019,1
2012,GUERRILLA,0.096131862,-72.320364019,1
2012,GUERRILLA,0.096131862,-72.320364019,1
2013,GUERRILLA,0.096131862,-72.320364019,1
2015,GUERRILLA,0.096131862,-72.320364019,1
2014,GUERRILLA,0.096131862,-72.320364019,1
2014,GUERRILLA,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2005,DESCONOCIDO,0.096131862,-72.320364019,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2008,GUERRILLA,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2009,DESCONOCIDO,1.308465061,-74.197469706,1
2005,GRUPO ARMADO NO IDENTIFICADO,1.308465061,-74.197469706,1
2007,DESCONOCIDO,1.308465061,-74.197469706,1
2005,GRUPO ARMADO NO IDENTIFICADO,1.308465061,-74.197469706,1
2005,GRUPO ARMADO NO IDENTIFICADO,1.308465061,-74.197469706,1
2000,GUERRILLA,1.308465061,-74.197469706,1
2001,GUERRILLA,1.308465061,-74.197469706,1
2001,GUERRILLA,1.308465061,-74.197469706,1
2002,GUERRILLA,1.308465061,-74.197469706,1
2002,GRUPO ARMADO NO IDENTIFICADO,1.308465061,-74.197469706,1
2002,GUERRILLA,1.308465061,-74.197469706,1
2002,GUERRILLA,1.308465061,-74.197469706,1
2002,GUERRILLA,1.308465061,-74.197469706,1
2002,GUERRILLA,1.308465061,-74.197469706,1
2002,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2003,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2004,GUERRILLA,1.308465061,-74.197469706,1
2005,GUERRILLA,1.308465061,-74.197469706,1
2005,GUERRILLA,1.308465061,-74.197469706,1
2005,GUERRILLA,1.308465061,-74.197469706,1
2005,GUERRILLA,1.308465061,-74.197469706,1
2005,GUERRILLA,1.308465061,-74.197469706,1
2005,GUERRILLA,1.308465061,-74.197469706,1
2005,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,2
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2007,GUERRILLA,1.308465061,-74.197469706,1
2008,GUERRILLA,1.308465061,-74.197469706,3
2008,GUERRILLA,1.308465061,-74.197469706,1
2008,GUERRILLA,1.308465061,-74.197469706,1
2008,GUERRILLA,1.308465061,-74.197469706,1
2008,GUERRILLA,1.308465061,-74.197469706,1
2008,GUERRILLA,1.308465061,-74.197469706,1
2008,GUERRILLA,1.308465061,-74.197469706,2
2008,GUERRILLA,1.308465061,-74.197469706,1
2009,GUERRILLA,1.308465061,-74.197469706,1
2009,GUERRILLA,1.308465061,-74.197469706,1
2009,GUERRILLA,1.308465061,-74.197469706,2
2010,GUERRILLA,1.308465061,-74.197469706,1
2010,GUERRILLA,1.308465061,-74.197469706,1
2010,GUERRILLA,1.308465061,-74.197469706,1
2010,GUERRILLA,1.308465061,-74.197469706,1
2010,GUERRILLA,1.308465061,-74.197469706,1
2011,GUERRILLA,1.308465061,-74.197469706,1
2011,GRUPO ARMADO NO IDENTIFICADO,1.308465061,-74.197469706,1
2012,GUERRILLA,1.308465061,-74.197469706,1
2012,GUERRILLA,1.308465061,-74.197469706,2
2013,GUERRILLA,1.308465061,-74.197469706,1
2013,GUERRILLA,1.308465061,-74.197469706,2
2013,GUERRILLA,1.308465061,-74.197469706,1
1996,GUERRILLA,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2006,GUERRILLA,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
1995,GUERRILLA,1.308465061,-74.197469706,1
2013,GUERRILLA,1.308465061,-74.197469706,1
2013,GUERRILLA,1.308465061,-74.197469706,1
2014,GUERRILLA,1.308465061,-74.197469706,1
2014,GUERRILLA,1.308465061,-74.197469706,1
2012,GUERRILLA,1.308465061,-74.197469706,1
2014,GUERRILLA,1.308465061,-74.197469706,1
2013,GUERRILLA,1.308465061,-74.197469706,1
2013,GUERRILLA,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2003,GRUPO ARMADO NO IDENTIFICADO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
2005,DESCONOCIDO,1.308465061,-74.197469706,1
